ID,ano_nascimento,nivel_educacao,estado_civil,renda_mensal,num_filhos_pequenos,num_filhos_adolescentes,num_dias_primeira_compra,num_dias_ultima_compra,gasto_vinho_ult_2anos,gasto_prod_frutas_ult_2anos,gasto_prod_carne_ult_2anos,gasto_prod_peixe_ult_2anos,gasto_prod_doces_ulti_2anos,qtde_compras_desconto,qtde_compras_web_restaurante,qtde_compras_catalogo,qtde_compras_loja,qtde_vistas_web_ult_mes,aceitou_qtde_oferta,reclamou_ult_2anos
10738,1951,mestrado,solteiro,"18567,29",1,1,304,55,40,0,19,2,1,1,2,0,3,7,0,0
10323,1952,graduado,casado,"18576,32",0,1,247,88,205,7,41,3,2,2,4,2,5,5,0,0
3277,1955,graduado,divorciado,"18583,08",0,1,695,9,219,3,100,26,0,2,7,1,5,8,0,0
10524,1963,mestrado,divorciado,18600,0,1,374,29,386,23,95,54,41,4,2,11,5,2,0,0
6141,1972,mestrado,solteiro,"18606,77",1,0,430,46,191,9,97,0,6,2,6,1,5,7,0,0
8581,1971,mestrado,casado,"18610,9",1,1,481,4,604,0,100,19,0,9,10,2,8,8,0,0
4120,1975,pos,solteiro,"18614,29",1,0,194,61,88,39,78,58,13,2,6,1,4,7,0,0
4065,1976,doutorado,casado,"18625,56",1,0,502,0,308,0,73,0,0,2,5,1,8,7,0,0
6950,1958,mestrado,casado,"18636,09",1,1,196,25,35,1,16,0,1,2,2,0,3,7,0,0
4050,1966,mestrado,casado,"18648,5",0,0,8,65,42,16,29,12,20,1,2,1,4,3,0,0
1177,1966,mestrado,vive_junto,"18653,38",1,1,519,77,80,3,26,4,2,4,3,1,3,7,0,0
4796,1952,graduado,divorciado,"18660,9",0,1,71,71,18,10,3,3,5,1,1,0,3,2,0,0
3584,1955,doutorado,solteiro,"18671,8",0,0,678,35,1181,26,120,17,13,2,5,10,5,8,2,0
7613,1974,pos,vive_junto,"18672,56",1,0,36,97,166,5,107,11,8,2,5,1,6,6,0,0
11166,1961,graduado,casado,"18675,94",0,1,512,81,229,5,56,3,2,2,6,2,4,7,0,0
4599,1976,mestrado,casado,"18677,07",0,2,237,66,411,0,26,0,0,6,7,1,7,7,0,0
879,1976,mestrado,casado,"18677,07",0,2,237,66,411,0,26,0,0,6,7,1,7,7,0,0
5631,1991,graduado,solteiro,"18709,4",0,0,423,92,202,47,197,55,42,1,5,4,8,4,0,0
5763,1972,mestrado,vive_junto,"18742,11",1,0,231,63,123,17,171,39,0,5,6,2,5,6,0,0
9323,1949,mestrado,vive_junto,"18763,91",0,1,660,5,520,8,223,32,49,4,10,5,7,8,2,0
1146,1949,mestrado,vive_junto,"18763,91",0,1,660,5,520,8,223,32,49,4,10,5,7,8,2,0
3025,1958,graduado,solteiro,"18784,59",0,1,356,4,212,6,69,4,12,3,6,1,5,7,0,0
2895,1963,graduado,solteiro,"18789,47",0,1,249,79,104,1,54,13,9,2,3,1,5,5,0,0
5209,1954,graduado,divorciado,"18797,74",0,1,377,21,443,5,71,21,16,2,8,2,7,7,0,0
10855,1968,mestrado,solteiro,"18802,26",1,0,158,9,234,14,77,19,10,2,4,1,8,5,0,0
2115,1957,graduado,vive_junto,"18840,6",1,1,9,68,54,0,10,0,0,2,1,0,4,5,1,0
9386,1962,graduado,vive_junto,"18844,74",0,1,31,88,274,0,21,4,6,1,5,1,6,6,1,0
3037,1983,doutorado,casado,"18853,38",0,0,374,32,135,46,92,65,61,2,5,2,7,5,0,0
4698,1983,doutorado,casado,"18853,38",0,0,374,32,135,46,92,65,61,2,5,2,7,5,0,0
5633,1980,graduado,casado,"18865,79",1,1,4,47,97,12,84,13,10,7,3,1,6,5,0,0
3972,1976,graduado,vive_junto,"18872,18",1,1,452,70,266,6,51,8,6,6,7,1,5,8,0,0
6969,1982,graduado,vive_junto,"18899,25",1,0,326,75,99,13,66,43,8,3,4,1,5,7,0,0
7540,1952,graduado,casado,"18909,77",0,1,35,52,143,15,60,24,23,2,2,1,8,2,0,0
1378,1972,pos,vive_junto,"18922,56",0,1,340,24,284,16,160,84,16,6,7,4,6,6,0,0
713,1977,mestrado,casado,"18929,7",0,0,21,72,141,15,153,67,31,1,4,4,6,3,0,0
10307,1956,graduado,casado,"18942,48",0,2,302,91,369,9,87,12,14,3,6,2,8,5,0,0
4452,1957,graduado,solteiro,"18942,86",0,1,32,3,292,6,37,0,3,4,6,1,6,7,3,0
9973,1963,graduado,casado,"18961,28",0,2,620,28,370,9,92,6,9,3,7,1,8,7,0,0
1349,1970,graduado,casado,"18965,04",2,0,69,4,85,7,24,2,3,1,3,1,3,6,0,0
2632,1954,graduado,casado,"18985,34",1,1,376,10,297,0,38,13,0,7,5,4,4,6,2,0
8594,1958,doutorado,viuvo,"18992,48",0,1,152,25,112,0,6,2,1,2,3,1,3,6,0,0
9140,1960,pos,vive_junto,"18993,61",1,1,186,89,51,4,24,4,7,2,2,0,4,6,0,0
7230,1960,doutorado,divorciado,"19026,69",0,1,633,98,459,0,24,6,0,6,4,5,7,6,2,0
5675,1960,doutorado,divorciado,"19026,69",0,1,633,98,459,0,24,6,0,6,4,5,7,6,1,0
4725,1950,doutorado,vive_junto,"19028,57",0,1,77,71,30,2,25,0,1,1,1,1,4,2,0,0
5180,1968,doutorado,divorciado,"19028,57",0,1,72,56,128,0,16,0,1,2,4,0,4,7,0,0
6097,1959,graduado,solteiro,"19046,62",1,1,529,64,313,8,104,6,4,9,8,1,6,9,0,0
4690,1953,graduado,casado,"19069,55",0,1,501,45,443,10,75,0,10,4,8,1,8,8,0,0
1165,1958,doutorado,solteiro,"19071,05",1,1,423,62,239,13,143,45,4,9,6,2,7,6,0,0
2061,1955,graduado,casado,"19074,06",0,1,414,61,78,0,11,0,0,1,2,0,4,6,1,0
2286,1962,graduado,solteiro,"19092,11",1,1,292,27,64,1,21,0,1,2,2,1,3,6,0,0
6271,1952,doutorado,casado,"19124,06",0,1,10,13,53,0,8,0,0,1,2,0,3,5,0,0
8148,1956,mestrado,vive_junto,"19134,59",1,1,537,88,285,28,242,55,114,13,6,2,12,5,0,0
9347,1956,mestrado,vive_junto,"19151,5",0,1,373,49,31,0,7,2,0,1,1,0,3,5,0,0
10160,1956,mestrado,vive_junto,"19151,5",0,1,373,49,31,0,7,2,0,1,1,0,3,5,0,0
1118,1956,mestrado,casado,"19159,77",0,1,494,87,544,13,85,8,6,3,10,4,5,8,1,0
455,1946,doutorado,casado,"19177,44",0,0,437,86,102,9,63,2,9,1,4,1,4,6,0,0
7592,1946,doutorado,casado,"19177,44",0,0,437,86,102,9,63,2,9,1,4,1,4,6,0,0
10490,1969,doutorado,casado,"19187,59",1,1,566,11,100,64,79,65,0,2,6,2,4,7,0,0
8017,1981,pos,casado,"19214,66",1,1,10,83,22,0,19,6,5,2,2,0,3,6,0,0
2461,1955,mestrado,solteiro,"19219,55",1,1,193,79,26,1,11,0,1,2,1,0,3,3,0,0
6663,1940,doutorado,solteiro,"19225,94",0,0,356,96,144,0,7,0,0,1,3,1,4,5,0,0
326,1973,graduado,casado,"19228,57",1,1,496,38,235,6,45,8,9,4,5,1,6,6,0,0
8825,1962,graduado,vive_junto,"19246,24",1,1,454,46,230,14,156,82,24,8,9,2,5,8,0,0
4656,1990,pos,solteiro,"19266,92",1,0,456,28,342,32,230,34,32,5,10,5,4,9,1,0
11075,1978,graduado,casado,"19273,31",1,1,243,37,183,2,64,7,2,4,3,3,5,4,0,0
8159,1968,graduado,casado,"19280,83",1,1,89,10,117,0,22,13,0,3,4,1,3,7,0,0
10341,1948,graduado,vive_junto,"19291,35",0,0,126,45,68,28,39,16,30,1,2,2,5,2,0,0
7375,1976,graduado,vive_junto,"19311,65",0,1,612,84,297,7,79,0,11,2,8,2,4,8,0,0
10144,1976,graduado,vive_junto,"19311,65",0,1,612,84,297,7,79,0,11,2,8,2,4,8,0,0
4552,1991,graduado,casado,"19313,16",0,0,372,37,83,2,101,64,26,1,3,5,3,4,0,0
7108,1965,mestrado,viuvo,"19319,55",1,1,659,54,205,20,47,23,2,6,5,2,5,5,0,0
73,1953,doutorado,solteiro,"19327,44",1,2,399,81,14,0,3,0,0,1,0,0,3,5,0,0
3602,1958,mestrado,casado,"19327,82",0,1,180,42,140,3,29,4,5,2,3,2,4,4,0,0
5837,1967,graduado,casado,"19353,01",1,1,548,67,247,8,160,6,8,7,6,3,6,7,0,0
7938,1958,doutorado,vive_junto,"19367,67",0,1,269,92,350,8,66,17,4,2,3,2,10,3,0,0
10664,1949,mestrado,viuvo,"19371,8",0,1,295,14,400,4,35,6,0,2,9,1,5,8,0,0
709,1952,graduado,divorciado,"19374,81",0,1,567,27,787,20,204,0,0,3,2,2,11,8,0,0
3202,1987,doutorado,casado,"19384,59",0,0,636,60,1166,0,48,0,0,1,4,4,10,8,2,0
5092,1949,doutorado,viuvo,"19386,84",0,1,502,39,380,0,47,6,0,4,7,1,7,8,2,0
7698,1976,doutorado,casado,"19417,29",0,1,49,81,152,3,22,2,5,1,4,1,4,5,0,0
6497,1960,graduado,casado,"19417,67",0,1,599,32,293,6,23,13,6,4,6,2,5,8,0,0
8286,1965,doutorado,vive_junto,"19442,48",0,1,313,55,98,1,17,0,1,1,3,0,4,7,1,0
2853,1980,graduado,solteiro,"19460,9",1,0,110,74,60,51,87,6,20,2,4,2,4,5,0,0
11100,1972,graduado,divorciado,"19478,57",1,1,444,37,51,2,7,0,1,2,2,0,3,7,0,0
4682,1958,graduado,casado,"19502,26",0,0,257,88,99,27,102,28,48,1,2,2,8,1,0,0
11039,1975,graduado,casado,"19529,32",0,1,285,51,82,33,54,71,30,2,5,2,4,5,0,0
5589,1964,graduado,divorciado,"19542,48",0,1,667,95,631,0,115,10,7,3,9,2,10,7,0,0
675,1973,mestrado,divorciado,"19561,65",1,1,408,67,146,0,93,7,13,5,4,2,5,7,0,0
641,1967,graduado,solteiro,"19576,69",0,1,86,77,59,0,12,0,0,1,2,2,2,4,1,0
1045,1965,graduado,vive_junto,"19592,86",0,1,682,55,112,10,107,30,0,2,5,2,4,7,0,0
4184,1950,doutorado,vive_junto,"19607,89",0,1,22,48,189,2,29,3,2,2,3,2,5,4,0,0
6387,1976,doutorado,vive_junto,"19620,3",1,1,52,39,42,0,17,0,0,3,2,1,3,5,1,0
7264,1978,pos,solteiro,"19622,18",2,1,48,2,12,0,4,0,0,1,1,0,2,8,0,0
6181,1950,pos,vive_junto,"19625,19",0,0,698,36,488,21,238,56,108,1,8,7,11,6,0,0
9760,1963,doutorado,viuvo,"19653,38",0,1,520,24,953,0,71,0,0,6,10,5,10,8,1,0
7101,1963,doutorado,viuvo,"19653,38",0,1,520,24,953,0,71,0,0,6,10,5,10,8,0,0
3712,1959,graduado,divorciado,"19673,68",0,0,305,63,212,5,33,7,0,1,3,2,6,4,1,0
2683,1969,graduado,casado,"19704,14",0,2,512,56,295,106,271,75,98,4,6,4,12,6,0,0
10702,1984,graduado,solteiro,"19704,14",1,0,603,67,185,8,133,56,56,2,7,1,7,7,0,0
1440,1978,pos,vive_junto,"19741,73",0,0,663,84,367,17,241,104,188,2,9,5,9,7,0,0
378,1971,graduado,casado,"19748,5",0,0,546,68,283,112,151,51,72,2,7,2,10,6,0,0
1131,1967,doutorado,solteiro,"19762,78",0,1,85,54,85,0,3,0,0,1,2,0,4,3,0,0
3635,1962,doutorado,solteiro,"19773,31",0,1,53,69,492,0,37,7,0,3,6,3,8,5,0,0
2928,1975,doutorado,solteiro,"19779,7",0,1,575,63,789,0,142,12,9,2,2,4,8,8,0,0
2920,1975,doutorado,solteiro,"19779,7",0,1,575,63,789,0,142,12,9,2,2,4,8,8,0,0
3732,1955,mestrado,casado,"19830,83",0,1,510,72,393,0,239,90,69,6,5,7,9,4,0,0
1212,1973,graduado,casado,"19866,54",1,0,320,7,384,25,292,130,41,3,8,8,6,6,1,0
5221,1957,graduado,casado,"19869,17",0,1,575,93,714,8,99,11,0,4,10,7,5,8,1,0
3783,1959,doutorado,casado,"19869,92",1,1,97,43,105,0,10,0,1,2,2,1,4,5,0,0
9405,1954,doutorado,casado,"19875,56",1,1,622,40,84,3,61,2,1,3,3,1,4,7,1,0
4377,1971,graduado,casado,"19892,48",0,1,538,32,254,10,44,30,10,2,7,3,3,7,1,0
3298,1956,mestrado,casado,"19914,66",0,1,598,92,856,0,76,12,9,7,9,6,9,8,0,0
9967,1974,graduado,divorciado,"19937,59",1,1,395,30,160,15,196,15,11,8,6,1,7,8,0,0
125,1958,pos,vive_junto,"19956,02",1,1,410,65,215,7,33,3,0,6,5,1,5,7,1,0
5407,1954,graduado,vive_junto,"19963,53",0,1,290,70,729,17,133,11,0,5,10,6,7,7,1,0
4268,1959,graduado,casado,"19982,71",0,1,20,50,129,0,21,0,1,1,3,1,4,4,0,0
8687,1978,graduado,vive_junto,"19989,47",0,1,419,54,121,62,90,68,20,3,2,3,8,3,0,0
7409,1970,graduado,vive_junto,"19995,11",1,0,246,66,211,2,30,7,7,2,4,1,6,5,0,0
1406,1975,graduado,solteiro,"20000,38",1,1,502,49,280,7,81,20,0,8,6,3,5,7,0,0
1055,1976,mestrado,casado,"20001,5",1,1,101,40,29,0,8,2,0,1,1,0,3,4,0,0
4915,1956,pos,casado,"20011,28",0,1,695,86,176,72,98,136,21,4,5,2,12,5,0,0
8207,1957,pos,casado,"20012,41",0,1,103,18,28,0,9,3,0,1,1,0,3,4,0,0
4093,1975,mestrado,vive_junto,"20019,92",1,1,503,61,216,9,57,20,9,7,4,3,5,5,0,0
8104,1951,doutorado,casado,"20042,11",0,0,324,32,241,0,12,0,0,1,5,1,5,7,0,0
2404,1976,graduado,casado,"20059,77",1,1,398,4,173,4,30,3,6,4,5,1,4,7,0,0
4865,1974,mestrado,divorciado,"20062,78",1,1,302,2,229,7,140,10,3,7,5,1,8,7,1,0
2072,1969,doutorado,vive_junto,"20065,41",0,1,682,34,896,10,101,13,10,6,4,2,9,9,2,0
5207,1963,doutorado,casado,"20066,92",1,1,643,41,489,6,152,8,6,10,9,4,6,8,1,0
1880,1959,doutorado,vive_junto,"20126,69",1,1,150,17,81,0,6,0,0,2,2,1,3,5,0,0
610,1953,doutorado,vive_junto,"20147,74",1,1,691,60,349,4,78,6,0,8,7,2,6,8,0,0
4945,1953,graduado,viuvo,"20170,3",0,0,599,29,815,10,239,28,10,2,10,4,12,6,0,0
2134,1952,graduado,solteiro,"20187,97",0,1,681,94,263,5,233,69,41,4,5,5,8,5,0,0
8216,1972,mestrado,casado,"20210,9",1,1,261,7,158,0,76,13,7,6,4,4,3,5,0,0
9697,1951,graduado,casado,"20221,8",0,2,115,86,335,42,127,28,5,3,7,2,8,6,0,0
5272,1965,mestrado,casado,"20241,73",0,1,367,64,378,0,88,19,4,4,8,5,3,7,0,0
10882,1976,graduado,casado,"20247,37",0,1,597,50,407,53,221,58,150,4,4,3,6,4,0,0
254,1955,graduado,vive_junto,"20249,25",0,1,43,4,399,4,30,6,4,3,7,1,7,7,1,0
10128,1958,graduado,vive_junto,"20292,11",0,1,386,21,620,16,165,0,24,5,5,5,12,5,0,0
9284,1958,graduado,vive_junto,"20292,11",0,1,386,21,620,16,165,0,24,5,5,5,12,5,0,0
521,1985,graduado,vive_junto,"20303,01",1,0,649,42,174,77,203,6,24,2,8,1,7,7,0,0
7822,1976,graduado,vive_junto,"20322,56",0,1,390,56,198,18,252,32,108,2,4,6,8,3,0,0
5062,1963,doutorado,casado,"20327,82",1,1,337,71,35,0,4,0,0,1,2,0,2,8,0,0
3594,1973,mestrado,casado,"20341,35",1,1,601,74,539,6,91,8,6,13,8,2,9,8,0,0
5441,1965,doutorado,viuvo,"20342,48",0,1,308,97,267,6,54,8,3,2,5,2,6,5,0,0
5229,1969,doutorado,vive_junto,"20350,38",0,1,133,81,30,1,8,0,0,1,1,0,3,7,0,0
8945,1970,graduado,divorciado,"20352,26",0,1,317,46,171,0,11,0,1,2,4,1,4,6,0,0
8650,1978,graduado,viuvo,"20361,65",1,1,468,31,5,6,10,6,5,1,1,0,3,4,0,0
8562,1969,graduado,vive_junto,"20362,78",0,0,397,72,127,4,73,15,6,1,2,1,7,2,0,0
771,1967,graduado,vive_junto,"20367,67",0,1,159,79,135,9,39,4,0,1,2,2,5,2,0,0
2613,1960,mestrado,casado,"20374,81",0,1,87,16,162,6,37,6,13,2,1,3,6,1,0,0
3050,1966,graduado,casado,"20375,19",1,1,194,13,185,0,28,3,2,6,3,1,6,4,0,0
10552,1979,pos,casado,"20379,7",0,1,405,18,70,54,109,80,9,2,4,1,7,5,0,0
8070,1973,doutorado,casado,"20384,21",0,1,120,98,199,12,31,3,12,1,3,3,5,3,0,0
6295,1977,graduado,casado,"20388,35",0,1,510,46,652,8,158,21,0,4,11,6,5,8,0,0
9665,1957,doutorado,divorciado,"20389,85",0,1,428,48,267,3,30,4,0,4,5,2,5,6,0,0
975,1956,graduado,solteiro,"20395,49",1,1,397,25,178,4,26,8,4,5,4,1,5,6,0,0
7514,1956,pos,vive_junto,"20429,32",1,1,361,74,84,10,34,11,10,4,3,1,4,6,0,0
3381,1953,mestrado,casado,"20431,58",1,1,21,51,70,0,16,0,0,2,2,0,4,6,0,0
6250,1949,doutorado,viuvo,"20434,59",0,1,587,62,710,15,30,20,0,3,11,2,8,8,1,0
10669,1981,graduado,casado,"20445,86",0,1,408,8,277,21,64,62,21,2,3,2,10,3,0,0
7019,1963,graduado,vive_junto,"20456,39",1,1,522,49,109,18,16,24,26,4,3,1,5,4,0,0
10350,1950,doutorado,casado,"20463,16",2,1,416,37,33,0,5,0,0,1,1,0,3,4,0,0
5430,1956,graduado,vive_junto,"20469,92",1,1,653,0,454,0,171,8,19,12,9,2,8,8,0,0
8432,1956,graduado,vive_junto,"20469,92",1,1,653,0,454,0,171,8,19,12,9,2,8,8,0,0
2782,1961,doutorado,casado,"20472,18",0,1,353,23,352,0,27,10,0,3,6,1,7,6,0,0
10022,1973,doutorado,solteiro,"20475,94",1,1,140,78,12,0,4,0,0,1,1,0,2,5,0,0
7408,1952,doutorado,casado,"20507,14",0,1,118,8,216,2,6,0,0,2,5,1,4,7,0,0
2406,1949,graduado,vive_junto,"20522,93",0,1,328,63,376,4,94,12,9,3,6,2,8,5,0,0
5253,1956,mestrado,vive_junto,"20527,44",1,1,355,85,145,13,46,17,2,6,4,2,4,7,0,0
7426,1971,pos,casado,"20560,15",1,1,234,76,111,16,37,7,9,3,3,1,5,3,0,0
8360,1971,pos,casado,"20560,15",1,1,234,76,111,16,37,7,9,3,3,1,5,3,0,0
7129,1962,doutorado,casado,"20561,28",0,1,497,72,686,17,142,23,26,8,6,4,13,6,0,0
8210,1975,mestrado,casado,"20575,19",0,1,318,64,318,3,17,4,7,5,4,1,8,4,0,0
7801,1959,graduado,vive_junto,"20583,83",0,1,290,87,197,107,227,7,59,3,5,2,11,4,0,0
10704,1969,graduado,solteiro,"20602,63",0,1,677,65,404,0,92,28,27,2,6,2,9,4,0,0
837,1977,graduado,casado,"20604,89",1,1,291,0,63,6,57,13,13,4,2,1,5,4,0,0
10521,1977,graduado,casado,"20604,89",1,1,291,0,63,6,57,13,13,4,2,1,5,4,1,0
448,1978,doutorado,solteiro,"20631,58",1,0,485,57,308,85,137,102,45,2,6,2,11,5,0,0
1829,1961,doutorado,divorciado,"20661,28",0,1,526,55,1148,0,60,0,0,3,9,5,4,7,2,0
10556,1959,graduado,casado,"20670,68",0,1,36,51,173,13,131,32,3,4,6,1,6,7,1,0
4827,1956,doutorado,solteiro,"20675,94",0,1,476,3,154,22,202,39,30,5,4,2,9,4,1,0
1958,1973,doutorado,vive_junto,"20681,2",0,1,100,85,582,0,65,0,0,6,8,2,9,5,0,0
6653,1970,doutorado,casado,"20736,09",1,1,699,72,293,0,87,4,11,4,7,2,5,7,1,0
9707,1969,doutorado,casado,"20756,39",0,1,583,65,1103,0,45,0,0,3,4,2,11,8,2,0
10872,1969,doutorado,casado,"20756,39",0,1,583,65,1103,0,45,0,0,3,4,2,11,8,2,0
3673,1971,graduado,solteiro,"20766,54",0,1,350,59,371,17,238,23,24,3,7,5,11,5,0,0
4174,1956,mestrado,vive_junto,"20770,3",0,1,73,81,97,1,19,2,0,1,2,1,4,3,0,0
1272,1965,mestrado,solteiro,"20770,68",0,1,616,49,664,58,83,32,0,4,7,5,10,5,0,0
9224,1972,doutorado,solteiro,"20774,44",0,1,564,81,825,8,53,11,0,2,8,10,5,6,0,0
7352,1957,graduado,casado,"20777,07",0,1,251,28,161,28,136,32,3,4,3,4,6,3,0,0
3376,1970,mestrado,divorciado,"20782,71",1,0,198,9,125,6,73,8,4,1,3,1,6,4,0,0
5935,1956,mestrado,solteiro,"20783,46",0,1,552,60,547,7,140,0,7,3,7,5,8,5,0,0
425,1985,graduado,casado,"20810,9",2,0,495,66,374,64,116,84,25,3,6,2,11,5,0,0
9970,1977,graduado,vive_junto,"20817,67",0,1,255,3,42,11,57,10,28,1,1,1,6,2,0,0
4887,1976,doutorado,divorciado,"20831,58",1,1,219,65,10,5,28,11,1,1,2,0,3,5,0,0
3498,1976,doutorado,casado,"20836,09",0,1,581,6,462,61,184,10,53,4,7,5,9,6,2,0
10099,1984,graduado,casado,"20839,85",1,0,267,21,238,115,215,169,69,3,5,3,13,4,0,0
10478,1950,doutorado,casado,"20871,05",1,1,640,53,483,0,108,0,6,5,11,1,6,9,1,0
2552,1955,doutorado,solteiro,"20872,56",1,2,250,11,416,0,26,0,0,9,6,3,6,7,2,0
8737,1978,graduado,divorciado,"20888,35",0,1,85,22,29,1,9,2,0,1,2,0,3,3,0,0
10722,1973,graduado,vive_junto,"20899,62",0,1,312,63,293,8,124,11,4,2,6,6,3,6,1,0
6605,1944,doutorado,divorciado,"20907,52",0,0,214,85,504,13,131,8,0,1,9,4,6,7,1,0
965,1971,graduado,divorciado,"20915,41",0,1,593,34,235,65,164,50,49,4,7,3,7,6,0,0
6281,1966,graduado,divorciado,"20934,59",0,1,500,27,673,0,199,37,47,2,6,3,5,4,1,0
1142,1953,doutorado,casado,"20942,48",0,1,189,91,208,7,82,30,66,2,3,2,9,3,0,0
1490,1962,graduado,casado,"20962,03",0,1,578,84,675,0,85,10,7,5,10,3,8,8,0,0
48,1964,graduado,vive_junto,"20962,78",0,1,66,97,136,1,12,0,3,2,4,1,3,6,1,0
4426,1975,graduado,solteiro,"20977,82",1,1,280,35,367,4,51,6,4,6,7,2,6,7,1,0
5512,1977,mestrado,casado,"20993,23",0,1,37,19,451,0,39,0,4,1,7,1,8,5,0,0
3491,1975,graduado,vive_junto,"21020,3",0,1,426,32,384,60,364,119,101,4,11,6,8,7,0,0
2926,1952,mestrado,vive_junto,"21034,21",0,1,675,62,1241,0,80,0,13,3,3,6,11,8,2,0
8375,1968,doutorado,casado,"21035,34",0,1,118,63,447,0,28,0,0,3,8,2,6,7,0,0
1740,1944,graduado,casado,"21036,09",0,0,83,22,760,38,104,50,9,2,7,3,4,4,1,0
1618,1965,graduado,vive_junto,"21069,92",0,0,543,9,577,0,64,0,0,2,10,1,8,8,2,0
4128,1962,doutorado,vive_junto,"21077,82",0,1,344,51,517,12,54,16,6,2,7,4,7,5,0,0
9805,1953,mestrado,vive_junto,"21101,13",0,1,374,65,320,48,133,39,72,4,6,2,10,4,0,0
849,1953,mestrado,vive_junto,"21101,13",0,1,374,65,320,48,133,39,72,4,6,2,10,4,0,0
944,1962,graduado,casado,"21120,68",0,1,537,6,121,103,69,8,44,1,4,2,7,4,0,0
7495,1948,doutorado,casado,"21136,47",0,1,191,72,77,28,31,16,0,2,2,1,5,4,0,0
4743,1969,doutorado,casado,"21143,61",0,1,483,72,689,8,167,11,8,5,8,4,11,6,0,0
1542,1975,graduado,solteiro,"21143,98",1,2,181,26,347,0,35,4,3,6,4,2,8,5,0,0
55,1963,graduado,vive_junto,"21147,74",0,1,569,83,509,0,65,7,11,4,7,2,9,6,0,0
8911,1967,doutorado,casado,"21172,93",0,1,447,11,201,53,172,116,77,3,5,4,9,4,0,0
9984,1981,pos,casado,"21179,32",1,1,459,25,349,16,144,28,5,5,8,5,4,8,3,0
6575,1981,graduado,vive_junto,"21197,74",1,1,610,51,230,48,214,13,32,8,9,1,7,9,0,0
2570,1968,graduado,vive_junto,"21253,38",0,1,341,35,691,7,61,10,0,4,10,4,7,8,3,0
7485,1950,doutorado,viuvo,"21259,77",1,1,53,48,67,4,32,17,2,3,2,1,4,4,0,0
7530,1950,doutorado,viuvo,"21259,77",1,1,53,48,67,4,32,17,2,3,2,1,4,4,0,0
10841,1975,doutorado,vive_junto,"21262,78",0,1,551,46,226,22,133,41,31,3,4,3,8,4,0,0
3321,1967,doutorado,vive_junto,"21268,8",0,2,420,42,421,5,90,0,16,3,7,3,7,5,0,0
5121,1977,graduado,solteiro,"21288,72",0,1,100,30,479,5,82,7,17,2,7,6,5,5,1,0
1077,1974,graduado,vive_junto,"21321,43",0,0,571,52,258,105,239,237,172,1,7,3,4,4,0,0
3439,1972,graduado,casado,"21323,68",1,1,606,64,157,6,39,6,13,5,4,1,5,6,0,0
6001,1979,graduado,casado,"21343,98",0,1,543,62,614,35,160,58,35,2,5,8,10,5,0,0
2807,1969,graduado,casado,"21351,88",0,1,498,24,656,38,161,62,47,3,8,9,7,7,0,0
1052,1969,graduado,casado,"21351,88",0,1,498,24,656,38,161,62,47,3,8,9,7,7,0,0
7326,1971,mestrado,casado,"21372,18",0,1,98,83,34,1,19,2,7,1,1,1,3,2,0,0
564,1981,doutorado,vive_junto,"21404,89",1,0,694,81,746,8,125,11,8,7,8,6,9,6,2,0
2162,1976,graduado,casado,"21405,64",0,1,284,19,256,34,103,90,29,2,3,3,10,3,0,0
11171,1965,mestrado,casado,"21414,29",2,1,261,60,292,3,77,10,3,7,6,3,5,7,0,0
1600,1965,mestrado,casado,"21414,29",2,1,261,60,292,3,77,10,3,7,6,3,5,7,0,0
7270,1981,graduado,divorciado,"21421,43",0,0,155,91,908,48,217,32,12,1,2,3,13,6,1,0
6050,1975,pos,casado,"21442,11",0,1,565,33,1171,43,219,19,14,4,6,3,13,9,1,0
8783,1950,graduado,casado,"21445,49",0,1,659,40,296,13,104,11,13,3,4,2,9,3,0,0
9559,1961,doutorado,casado,"21455,64",0,1,156,79,944,0,60,0,0,2,7,5,13,5,1,0
1,1961,graduado,solteiro,"21462,78",0,0,14,0,464,5,64,7,0,1,7,3,7,5,2,0
339,1972,doutorado,casado,"21462,78",0,1,583,82,462,0,24,6,0,2,9,2,5,7,2,0
2727,1973,graduado,vive_junto,"21466,17",0,0,207,19,181,21,69,39,3,1,3,3,6,3,0,0
940,1987,graduado,solteiro,"21466,17",1,0,42,9,158,11,99,15,11,2,3,2,7,3,0,0
10176,1968,graduado,solteiro,"21468,8",0,1,674,44,159,0,120,0,0,7,4,4,8,8,3,0
10821,1978,graduado,casado,"21471,05",1,1,508,45,182,4,33,0,2,6,4,1,5,7,0,0
851,1972,mestrado,casado,"21479,7",1,1,355,48,306,5,109,21,109,9,5,2,10,6,0,0
6409,1967,graduado,divorciado,"21479,7",0,0,407,18,267,140,599,34,12,1,7,5,7,6,1,0
635,1966,mestrado,casado,"21497,37",1,1,467,51,464,5,64,7,0,8,9,1,7,8,0,0
6466,1965,doutorado,casado,"21517,29",1,1,109,22,105,0,9,2,1,3,2,1,4,3,0,0
11096,1952,pos,vive_junto,"21521,43",0,1,325,50,99,4,32,37,54,2,2,1,7,2,0,0
3267,1963,mestrado,vive_junto,"21536,84",0,1,4,27,527,0,21,0,0,3,8,1,8,6,1,0
640,1951,graduado,casado,"21542,86",0,1,475,61,356,80,329,138,17,2,7,6,10,5,0,0
531,1954,doutorado,divorciado,"21553,76",0,1,645,55,941,14,397,76,58,11,8,5,9,6,1,0
